,Attended_Event,Times_Contacted,Days_to_Respond,Lead_Acquired,Total_Campaign_Cost,Marketing_Campaign_AutumnAwareness,Marketing_Campaign_SpringGrowth,Marketing_Campaign_SummerSales,Marketing_Campaign_WinterBoost,Marketing_Campaign_YearEndPush,Lead_State_CA,Lead_State_FL,Lead_State_GA,Lead_State_IL,Lead_State_MI,Lead_State_NC,Lead_State_NY,Lead_State_OH,Lead_State_PA,Lead_State_TX,Engagement_Level_High,Engagement_Level_Low,Engagement_Level_Medium,Engagement_Level_Very High,Campaign_Type_Hybrid,Campaign_Type_In-Person,Campaign_Type_Online,Lead_Type_Corporate,Lead_Type_Individual,Lead_Type_Non-Profit,bucket,predicted_number_of_lead,cost_to_acq,earned_profit,predicted_profit,predicted_acq_spent
8232,0,6,15,0,9034.310000000001,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8233,0,5,0,1,5874.96,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,19125.04,31186352.00068979,24238647.99931021
8234,1,2,4,1,10831.83,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,2,795.0,10361.884828242606,14168.17,11637301.561547128,8237698.4384528715
8235,1,2,8,0,3742.7,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8236,0,2,5,0,7099.17,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8237,0,3,18,0,5996.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8238,0,3,10,0,1920.29,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8239,1,5,2,1,3523.12,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,21476.88,31186352.00068979,24238647.99931021
8240,0,3,5,0,6649.22,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8241,0,2,0,1,11531.93,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,13468.07,31186352.00068979,24238647.99931021
8242,0,1,2,1,7293.35,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,17706.65,18830356.3916071,13919643.608392902
8243,0,8,7,1,6980.49,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,18019.510000000002,30240604.38106722,21859395.61893278
8244,1,6,6,1,17186.14,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,7813.860000000001,30240604.38106722,21859395.61893278
8245,0,5,4,0,5818.21,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8246,1,2,2,1,10692.43,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,14307.57,18830356.3916071,13919643.608392902
8247,1,1,7,1,10825.3,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,14174.7,31186352.00068979,24238647.99931021
8248,0,4,10,0,3521.24,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,2,795.0,10361.884828242606,0.0,11637301.561547128,8237698.4384528715
8249,0,2,9,0,3562.09,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8250,0,3,8,0,3390.27,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8251,0,4,8,0,3288.93,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8252,1,3,5,0,6705.18,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8253,0,4,13,0,6490.030000000001,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8254,1,2,7,0,5911.26,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8255,1,1,0,1,15911.85,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,4,741.0,10625.682143811375,9088.15,10651369.53143577,7873630.468564229
8256,1,5,13,0,4983.48,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8257,0,1,0,1,18892.88,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,1,2217.0,10933.084347907177,6107.119999999999,31186352.00068979,24238647.99931021
8258,1,2,5,0,2187.31,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8259,0,4,3,1,8677.7,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,0,1310.0,10625.682143811375,16322.3,18830356.3916071,13919643.608392902
8260,0,7,5,1,14485.42,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,1,2217.0,10933.084347907177,10514.58,31186352.00068979,24238647.99931021
8261,1,2,3,0,2002.45,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8262,1,3,6,1,10606.9,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,14393.1,30240604.38106722,21859395.61893278
8263,1,2,16,0,4490.07,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8264,0,5,4,1,8748.5,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True,False,False,0,1310.0,10625.682143811375,16251.5,18830356.3916071,13919643.608392902
8265,0,1,7,0,4608.07,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8266,1,3,19,0,4013.58,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
8267,1,2,4,1,18334.84,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,2,795.0,10361.884828242606,6665.16,11637301.561547128,8237698.4384528715
8268,0,1,6,1,13338.43,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,2,795.0,10361.884828242606,11661.57,11637301.561547128,8237698.4384528715
8269,0,0,6,0,6457.51,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8270,0,2,5,0,4657.76,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,3,2084.0,10489.153368009971,0.0,30240604.38106722,21859395.61893278
8271,0,2,2,1,12408.16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,12591.84,11637301.561547128,8237698.4384528715
8272,0,4,12,0,2301.6,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8273,0,4,6,1,12122.17,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,12877.83,31186352.00068979,24238647.99931021
8274,0,4,12,0,5528.06,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,4,741.0,10625.682143811375,0.0,10651369.53143577,7873630.468564229
8275,1,3,1,1,17207.45,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,3,2084.0,10489.153368009971,7792.549999999999,30240604.38106722,21859395.61893278
8276,1,3,7,1,5928.11,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,1,2217.0,10933.084347907177,19071.89,31186352.00068979,24238647.99931021
8277,1,2,1,1,20171.78,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,2,795.0,10361.884828242606,4828.220000000001,11637301.561547128,8237698.4384528715
8278,1,1,10,0,10219.58,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,1,2217.0,10933.084347907177,0.0,31186352.00068979,24238647.99931021
8279,0,3,5,1,11121.49,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,13878.51,18830356.3916071,13919643.608392902
8280,0,3,2,1,14606.51,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,4,741.0,10625.682143811375,10393.49,10651369.53143577,7873630.468564229
8281,0,5,3,1,15872.01,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,3,2084.0,10489.153368009971,9127.99,30240604.38106722,21859395.61893278
8282,1,5,0,1,12717.53,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,1,2217.0,10933.084347907177,12282.47,31186352.00068979,24238647.99931021
8283,0,7,2,1,18105.7,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,2217.0,10933.084347907177,6894.299999999999,31186352.00068979,24238647.99931021
8284,1,1,7,1,8998.85,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,16001.15,18830356.3916071,13919643.608392902
8285,1,0,4,1,15715.53,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,3,2084.0,10489.153368009971,9284.47,30240604.38106722,21859395.61893278
8286,0,2,4,0,2671.7799999999997,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,0,1310.0,10625.682143811375,0.0,18830356.3916071,13919643.608392902
