,Lead_ID,Lead_Type,Marketing_Campaign,Campaign_Type,Campaign_Cost,Attended_Event,Cost_to_Acquire_Lead,Times_Contacted,Days_to_Respond,Engagement_Level,Lead_State,Lead_Acquired
7521,7522,Individual,SummerSales,Online,1320.68,0,5084.0,7,2,Medium,CA,1
7522,7523,Individual,AutumnAwareness,Hybrid,3223.1,1,3152.0,4,13,Low,PA,0
7523,7524,Corporate,SummerSales,In-Person,3133.21,1,2131.0,4,5,Medium,NC,0
7524,7525,Individual,SummerSales,Online,2014.69,1,1681.0,0,4,Medium,MI,1
7525,7526,Individual,AutumnAwareness,In-Person,4374.22,1,8329.0,8,7,High,PA,1
7526,7527,Individual,SpringGrowth,Online,1321.7,0,1608.0,5,13,Low,IL,0
7527,7528,Individual,AutumnAwareness,In-Person,4086.51,1,1210.0,4,3,Low,TX,0
7528,7529,Individual,WinterBoost,In-Person,3823.64,1,12420.0,4,3,Very High,NY,1
7529,7530,Individual,SpringGrowth,Online,1804.73,1,4429.0,2,8,Medium,IL,0
7530,7531,Individual,YearEndPush,Online,1477.17,0,1012.0,1,17,Low,IL,0
7531,7532,Individual,SummerSales,Hybrid,2840.01,1,1155.0,4,13,High,NY,0
7532,7533,Individual,SpringGrowth,Online,1294.85,1,4289.0,1,17,Low,PA,0
7533,7534,Individual,YearEndPush,Online,1883.01,1,11987.0,1,4,Very High,FL,1
7534,7535,Corporate,AutumnAwareness,In-Person,3934.27,1,4167.0,4,6,Low,FL,1
7535,7536,Corporate,AutumnAwareness,Online,2492.93,0,1850.0,5,15,Medium,NC,0
7536,7537,Corporate,WinterBoost,In-Person,3661.06,0,3271.0,3,2,Medium,NY,0
7537,7538,Individual,WinterBoost,In-Person,3360.62,0,15108.0,5,4,Medium,MI,1
7538,7539,Individual,SpringGrowth,In-Person,3865.78,0,4253.0,4,10,Low,GA,0
7539,7540,Individual,SummerSales,Online,2125.83,0,3112.0,2,8,High,PA,0
7540,7541,Individual,AutumnAwareness,In-Person,5131.31,0,3528.0,2,6,Medium,NY,0
7541,7542,Individual,SpringGrowth,Online,2286.93,0,11491.0,1,1,Medium,PA,1
7542,7543,Individual,SpringGrowth,Online,1751.84,1,7673.0,1,7,Medium,MI,1
7543,7544,Non-Profit,SpringGrowth,Online,1968.96,0,3662.0,3,11,Low,NC,0
7544,7545,Individual,WinterBoost,Online,2060.1,0,6921.0,2,3,High,GA,1
7545,7546,Individual,AutumnAwareness,Online,2293.6,1,456.0,1,11,Low,NY,0
7546,7547,Corporate,WinterBoost,Online,1791.82,0,4491.0,4,19,Low,IL,0
7547,7548,Individual,WinterBoost,Online,2690.67,1,4720.0,1,8,Medium,PA,0
7548,7549,Corporate,SpringGrowth,Online,3036.17,1,1717.0,3,19,Low,IL,0
7549,7550,Corporate,YearEndPush,Online,1372.39,1,11191.0,7,3,High,FL,1
7550,7551,Corporate,YearEndPush,Online,2193.45,1,1723.0,1,14,Medium,PA,0
7551,7552,Individual,YearEndPush,In-Person,3439.61,0,16708.0,2,0,Medium,NY,1
7552,7553,Individual,SpringGrowth,Hybrid,2920.06,0,1765.0,2,12,Medium,OH,0
7553,7554,Individual,SummerSales,Online,2245.57,0,14735.0,5,4,Low,OH,1
7554,7555,Individual,AutumnAwareness,In-Person,5244.55,1,15163.0,5,2,Low,NC,1
7555,7556,Individual,SpringGrowth,Hybrid,4154.34,0,3299.0,2,11,Medium,GA,0
7556,7557,Individual,SpringGrowth,Online,1950.52,0,10676.0,3,7,Low,PA,1
7557,7558,Individual,WinterBoost,In-Person,3437.45,0,13245.0,2,1,High,CA,1
7558,7559,Individual,YearEndPush,Hybrid,2601.06,0,4596.0,4,10,Medium,NC,0
7559,7560,Corporate,SpringGrowth,Online,1595.4,0,3864.0,3,6,Medium,CA,1
7560,7561,Corporate,SummerSales,Online,2000.17,0,1695.0,1,16,Very High,TX,0
7561,7562,Individual,AutumnAwareness,Hybrid,3967.57,1,16572.0,1,0,High,GA,1
7562,7563,Individual,SummerSales,Online,2085.15,1,2089.0,1,15,Low,GA,0
7563,7564,Corporate,SpringGrowth,Online,2179.09,1,7016.0,1,1,Medium,IL,1
7564,7565,Individual,SpringGrowth,Online,2105.58,0,16948.0,6,2,High,GA,1
7565,7566,Corporate,WinterBoost,Online,2331.52,1,4805.0,3,0,Medium,TX,1
7566,7567,Corporate,SummerSales,Hybrid,2148.01,0,2886.0,3,4,High,MI,0
7567,7568,Individual,WinterBoost,Online,2374.6,1,3715.0,2,1,Medium,GA,1
7568,7569,Corporate,SummerSales,Online,2164.43,0,12482.0,7,2,Low,CA,1
7569,7570,Individual,YearEndPush,In-Person,4837.49,0,628.0,3,15,Low,TX,0
7570,7571,Individual,YearEndPush,In-Person,3497.89,0,2704.0,1,17,High,IL,0
7571,7572,Individual,SummerSales,Hybrid,2215.37,1,3295.0,7,4,Medium,GA,0
7572,7573,Individual,WinterBoost,Online,1538.09,1,1625.0,5,5,Medium,NY,1
7573,7574,Corporate,YearEndPush,Hybrid,2980.19,0,4120.0,2,0,Low,CA,1
7574,7575,Individual,SpringGrowth,Online,1539.36,1,5715.0,3,2,Medium,IL,1
7575,7576,Individual,AutumnAwareness,In-Person,5133.32,0,2951.0,5,0,Low,FL,1
7576,7577,Individual,WinterBoost,Online,1895.87,1,10700.0,3,3,Medium,PA,1
7577,7578,Corporate,SummerSales,Hybrid,2830.05,0,2507.0,6,9,Medium,OH,0
7578,7579,Corporate,AutumnAwareness,In-Person,3432.78,1,10905.0,0,3,Low,CA,1
7579,7580,Corporate,AutumnAwareness,Online,2249.3,1,163.0,4,3,Medium,NY,0
7580,7581,Individual,SpringGrowth,Online,2091.16,0,13396.0,3,1,Low,NC,1
7581,7582,Individual,WinterBoost,In-Person,2930.48,0,7047.0,5,7,Low,IL,1
7582,7583,Individual,AutumnAwareness,In-Person,5833.85,1,4060.0,5,3,Low,PA,0
7583,7584,Individual,WinterBoost,Online,2086.75,1,8203.0,3,4,Low,FL,1
7584,7585,Individual,SpringGrowth,Online,1905.07,0,2912.0,1,19,Medium,NC,0
7585,7586,Individual,SummerSales,In-Person,2063.39,1,8869.0,3,5,Medium,GA,1
7586,7587,Individual,AutumnAwareness,Online,2912.58,1,4630.0,2,6,Low,NY,1
7587,7588,Corporate,AutumnAwareness,Online,2680.12,1,2196.0,3,4,Medium,GA,1
7588,7589,Individual,AutumnAwareness,In-Person,3517.07,1,3770.0,2,6,Low,OH,1
7589,7590,Individual,WinterBoost,Online,2075.58,0,11207.0,5,6,Low,CA,1
7590,7591,Individual,AutumnAwareness,Online,1953.47,1,2921.0,3,8,Medium,GA,0
7591,7592,Corporate,WinterBoost,Online,1990.92,1,4127.0,2,18,Medium,FL,0
7592,7593,Corporate,YearEndPush,In-Person,3052.17,1,10726.0,2,6,Medium,TX,1
7593,7594,Corporate,YearEndPush,Online,2328.72,1,12532.0,1,2,Low,GA,1
7594,7595,Individual,WinterBoost,Online,1696.63,1,11227.0,3,0,Medium,NC,1
7595,7596,Non-Profit,YearEndPush,Online,1851.19,1,201.0,1,7,Medium,MI,0
7596,7597,Individual,SpringGrowth,Online,1879.67,1,3448.0,0,11,Medium,CA,0
7597,7598,Individual,SpringGrowth,Online,2214.96,1,10505.0,0,3,Very High,NY,1
7598,7599,Non-Profit,YearEndPush,Online,2394.86,1,3398.0,4,8,Medium,MI,0
7599,7600,Individual,SummerSales,Online,2514.02,0,10001.0,1,4,Low,GA,1
7600,7601,Individual,WinterBoost,Online,2101.88,1,3194.0,4,5,Low,CA,0
7601,7602,Individual,YearEndPush,Online,2725.65,0,10703.0,7,7,High,MI,1
7602,7603,Individual,WinterBoost,Online,2037.98,0,2991.0,2,12,High,PA,0
7603,7604,Corporate,YearEndPush,Hybrid,3397.38,1,3235.0,5,17,Medium,IL,0
7604,7605,Individual,SpringGrowth,In-Person,3795.26,1,16584.0,2,6,Low,CA,1
7605,7606,Individual,SummerSales,In-Person,4895.57,1,1280.0,6,18,Low,NC,0
7606,7607,Individual,WinterBoost,Hybrid,2253.94,1,14845.0,3,3,Low,NC,1
7607,7608,Individual,SummerSales,Online,1437.49,0,2986.0,2,7,Medium,TX,0
7608,7609,Individual,SpringGrowth,Online,2608.57,0,2828.0,4,19,Low,MI,0
7609,7610,Individual,AutumnAwareness,Online,1922.7,0,10710.0,2,6,High,GA,1
7610,7611,Individual,AutumnAwareness,Online,1278.95,0,4911.0,3,5,Medium,FL,1
7611,7612,Individual,WinterBoost,In-Person,5500.28,1,5218.0,3,2,Very High,OH,1
7612,7613,Corporate,SpringGrowth,In-Person,2980.36,0,16316.0,5,7,Low,NY,1
7613,7614,Individual,WinterBoost,In-Person,4486.12,0,8217.0,0,5,High,FL,1
7614,7615,Individual,WinterBoost,In-Person,2872.46,1,6420.0,4,5,High,PA,1
7615,7616,Individual,WinterBoost,Online,2432.2,0,13502.0,2,2,Medium,IL,1
7616,7617,Individual,SummerSales,Online,2043.33,0,2792.0,4,16,Medium,GA,0
7617,7618,Corporate,YearEndPush,Online,2853.03,0,498.0,3,3,Medium,GA,0
7618,7619,Non-Profit,SpringGrowth,Online,1826.95,0,504.0,4,7,Medium,IL,0
7619,7620,Individual,SummerSales,Online,1547.98,0,2973.0,2,13,Medium,GA,0
7620,7621,Corporate,YearEndPush,Online,2145.33,0,3544.0,4,0,Low,OH,1
7621,7622,Individual,WinterBoost,Hybrid,3564.42,0,2616.0,3,7,Low,NY,1
7622,7623,Individual,AutumnAwareness,Online,1612.16,0,3368.0,4,2,High,NC,0
7623,7624,Individual,SummerSales,Online,1470.49,1,2794.0,4,12,Low,IL,0
7624,7625,Individual,SpringGrowth,In-Person,4162.24,1,14415.0,3,5,High,TX,1
7625,7626,Individual,SpringGrowth,Online,1854.29,1,2182.0,3,5,Medium,CA,0
7626,7627,Corporate,YearEndPush,Online,1712.28,0,2567.0,3,7,Medium,IL,0
7627,7628,Individual,SummerSales,Online,2542.63,0,4572.0,4,9,Medium,IL,0
7628,7629,Corporate,WinterBoost,Online,1899.37,1,4415.0,2,10,Low,FL,0
7629,7630,Corporate,YearEndPush,In-Person,5769.09,0,2021.0,5,11,Medium,OH,0
7630,7631,Individual,SpringGrowth,Online,1126.78,1,4059.0,2,11,Very High,FL,0
7631,7632,Individual,SummerSales,Online,2192.61,0,1640.0,2,11,Very High,NC,0
7632,7633,Individual,AutumnAwareness,Online,2095.37,0,2489.0,5,5,Low,PA,0
7633,7634,Non-Profit,WinterBoost,In-Person,3814.36,0,2656.0,1,4,Medium,TX,1
7634,7635,Individual,SpringGrowth,Online,1980.0,1,4948.0,2,19,Medium,TX,0
7635,7636,Individual,SummerSales,In-Person,4890.87,0,2563.0,3,13,Low,GA,0
7636,7637,Individual,AutumnAwareness,In-Person,3014.06,0,3468.0,3,12,Low,NY,0
7637,7638,Individual,SpringGrowth,Online,2091.78,1,16679.0,6,6,High,MI,1
7638,7639,Individual,AutumnAwareness,Online,1745.89,0,2488.0,3,2,Low,PA,1
7639,7640,Individual,SpringGrowth,In-Person,3845.45,1,12158.0,3,2,Medium,CA,1
7640,7641,Individual,YearEndPush,In-Person,3876.37,1,3085.0,3,17,Low,MI,0
7641,7642,Individual,YearEndPush,Online,2682.23,1,779.0,8,12,Very High,MI,0
7642,7643,Individual,YearEndPush,Online,1972.95,1,847.0,2,5,Low,MI,0
7643,7644,Individual,SummerSales,In-Person,3731.86,1,2953.0,1,13,Low,OH,0
7644,7645,Individual,YearEndPush,Online,1915.56,0,7087.0,2,6,Very High,MI,1
7645,7646,Individual,SummerSales,In-Person,4315.19,0,3328.0,1,3,Low,TX,1
7646,7647,Individual,WinterBoost,In-Person,4560.39,1,9372.0,3,1,Low,CA,1
7647,7648,Individual,YearEndPush,Online,1707.86,0,11769.0,1,7,Very High,CA,1
7648,7649,Individual,SummerSales,In-Person,4170.19,1,7588.0,5,5,Low,MI,1
7649,7650,Individual,SpringGrowth,In-Person,3784.79,0,3845.0,3,4,Very High,CA,1
7650,7651,Individual,SummerSales,Online,2093.4,1,10776.0,1,0,Medium,OH,1
7651,7652,Individual,SummerSales,Online,2103.6,0,1421.0,5,18,Medium,IL,0
7652,7653,Individual,SpringGrowth,In-Person,3209.75,0,12197.0,7,5,Very High,PA,1
7653,7654,Corporate,SummerSales,Online,2251.54,0,3848.0,3,14,Low,PA,0
7654,7655,Corporate,SpringGrowth,In-Person,3743.03,1,13736.0,4,6,Low,PA,1
7655,7656,Corporate,AutumnAwareness,Online,2576.94,1,12043.0,4,0,High,FL,1
7656,7657,Corporate,YearEndPush,Hybrid,2391.97,0,4250.0,3,5,Low,CA,0
7657,7658,Individual,WinterBoost,In-Person,4515.13,0,4889.0,3,7,Medium,GA,0
7658,7659,Individual,SummerSales,Online,2256.35,1,4505.0,3,3,High,FL,1
7659,7660,Individual,SpringGrowth,Online,1538.88,1,5935.0,2,5,Medium,NC,1
7660,7661,Individual,YearEndPush,Online,1791.38,0,12187.0,0,0,Medium,NY,1
7661,7662,Individual,SummerSales,In-Person,2755.68,0,633.0,3,8,Medium,TX,0
7662,7663,Corporate,YearEndPush,In-Person,5466.15,0,1918.0,0,9,Medium,IL,0
7663,7664,Individual,AutumnAwareness,In-Person,4476.96,0,4300.0,3,3,Very High,NC,0
7664,7665,Individual,SummerSales,Online,2207.51,0,15647.0,0,5,Low,TX,1
7665,7666,Individual,SpringGrowth,Online,1745.63,0,2441.0,4,10,Medium,FL,0
7666,7667,Individual,AutumnAwareness,Online,1882.06,1,2522.0,3,11,Very High,MI,0
7667,7668,Individual,SummerSales,Online,2573.62,0,15113.0,2,2,Low,NC,1
7668,7669,Corporate,YearEndPush,Online,2199.21,0,4645.0,3,2,Low,IL,0
7669,7670,Individual,AutumnAwareness,Online,1530.03,1,16716.0,2,5,Medium,OH,1
7670,7671,Corporate,SpringGrowth,In-Person,1186.7,1,16375.0,1,4,Very High,MI,1
7671,7672,Individual,SummerSales,Online,2467.16,1,1568.0,5,17,Low,GA,0
7672,7673,Corporate,YearEndPush,In-Person,5464.88,0,4585.0,3,19,Medium,OH,0
7673,7674,Individual,YearEndPush,Online,1987.18,0,1335.0,1,9,High,OH,0
7674,7675,Individual,AutumnAwareness,In-Person,5339.86,1,8128.0,4,5,Low,PA,1
7675,7676,Individual,SummerSales,In-Person,3412.91,1,1576.0,2,0,Medium,PA,1
7676,7677,Corporate,YearEndPush,In-Person,2970.65,1,7252.0,1,4,Medium,FL,1
7677,7678,Non-Profit,AutumnAwareness,Online,2044.53,1,4062.0,1,0,Medium,TX,1
7678,7679,Individual,WinterBoost,In-Person,4661.51,1,2814.0,10,11,High,TX,0
7679,7680,Individual,YearEndPush,Online,1537.75,1,1808.0,5,12,Medium,IL,0
7680,7681,Corporate,AutumnAwareness,Online,2130.56,0,1245.0,2,18,Medium,IL,0
7681,7682,Individual,WinterBoost,Hybrid,2671.51,0,3072.0,6,7,Medium,PA,1
7682,7683,Individual,AutumnAwareness,Hybrid,2783.55,0,8587.0,2,6,Medium,TX,1
7683,7684,Individual,YearEndPush,Online,1962.98,0,1575.0,5,8,Medium,CA,0
7684,7685,Individual,WinterBoost,Online,1751.16,0,16494.0,2,6,Medium,PA,1
7685,7686,Corporate,AutumnAwareness,Online,1285.01,0,13879.0,3,1,Low,PA,1
7686,7687,Corporate,SummerSales,In-Person,3508.25,1,7470.0,4,1,High,TX,1
7687,7688,Individual,WinterBoost,In-Person,3117.73,0,9452.0,3,4,Very High,CA,1
7688,7689,Individual,AutumnAwareness,Online,1564.32,1,4023.0,2,4,Low,CA,0
7689,7690,Corporate,SummerSales,In-Person,2687.43,1,14253.0,3,6,Medium,TX,1
7690,7691,Individual,WinterBoost,Online,1947.05,0,8109.0,1,1,Low,TX,1
7691,7692,Corporate,AutumnAwareness,Hybrid,2083.22,1,3021.0,3,8,Low,MI,0
7692,7693,Individual,YearEndPush,Hybrid,2953.02,0,1955.0,3,7,Medium,CA,0
7693,7694,Individual,WinterBoost,Online,2026.46,0,3324.0,1,4,Medium,GA,0
7694,7695,Corporate,WinterBoost,In-Person,5010.39,0,4064.0,4,9,Medium,PA,0
7695,7696,Individual,SummerSales,Online,2187.64,0,9556.0,7,1,High,NY,1
7696,7697,Individual,AutumnAwareness,Online,1814.48,1,3479.0,7,2,Medium,MI,0
7697,7698,Individual,YearEndPush,In-Person,3491.6,1,1704.0,0,6,Medium,TX,0
7698,7699,Individual,SummerSales,Online,2054.68,0,13362.0,2,2,Medium,OH,1
7699,7700,Individual,WinterBoost,Online,2146.49,0,4611.0,2,0,Low,NY,1
7700,7701,Non-Profit,SummerSales,Hybrid,3608.9,0,3379.0,3,14,Low,FL,0
7701,7702,Corporate,SummerSales,Online,2179.64,0,4237.0,5,1,Medium,PA,1
7702,7703,Individual,SummerSales,Online,2302.99,1,11044.0,6,4,Medium,FL,1
7703,7704,Individual,WinterBoost,Online,2614.51,1,6904.0,4,2,High,CA,1
7704,7705,Individual,SpringGrowth,In-Person,3196.19,1,10638.0,2,6,Medium,NY,1
7705,7706,Individual,SummerSales,In-Person,4010.99,0,651.0,3,12,Medium,MI,0
7706,7707,Individual,SpringGrowth,Online,1789.0,0,2104.0,3,12,Low,MI,0
7707,7708,Corporate,YearEndPush,In-Person,2796.55,1,6149.0,4,1,Very High,IL,1
7708,7709,Individual,YearEndPush,Hybrid,3104.76,0,5368.0,2,5,Very High,TX,1
7709,7710,Corporate,YearEndPush,In-Person,3050.52,1,1936.0,6,3,Medium,NY,0
7710,7711,Individual,AutumnAwareness,Online,1606.66,0,1224.0,2,10,Very High,NY,0
7711,7712,Individual,WinterBoost,In-Person,3888.53,0,1482.0,2,3,Medium,OH,0
7712,7713,Individual,SpringGrowth,In-Person,3453.34,1,1870.0,1,13,Low,GA,0
7713,7714,Individual,AutumnAwareness,In-Person,3529.43,0,4637.0,6,6,Very High,NC,1
7714,7715,Individual,SpringGrowth,Online,1758.56,1,3963.0,1,10,Medium,NY,0
7715,7716,Non-Profit,WinterBoost,Online,1205.03,0,9324.0,0,4,Low,NY,1
7716,7717,Individual,SummerSales,Online,2331.08,0,3500.0,4,10,High,MI,0
7717,7718,Corporate,AutumnAwareness,In-Person,4342.03,0,7636.0,2,0,High,FL,1
7718,7719,Individual,WinterBoost,In-Person,4868.66,1,134.0,4,11,Low,FL,0
7719,7720,Non-Profit,AutumnAwareness,In-Person,3185.45,1,2304.0,5,6,Low,NY,0
7720,7721,Individual,YearEndPush,Online,1745.37,0,3444.0,4,10,Very High,GA,0
7721,7722,Corporate,AutumnAwareness,Online,2246.99,0,9299.0,2,7,Low,IL,1
7722,7723,Individual,SummerSales,Online,1879.79,1,3114.0,0,19,Medium,MI,0
7723,7724,Corporate,SummerSales,Online,1788.68,0,4591.0,3,11,High,MI,0
7724,7725,Corporate,SpringGrowth,Online,2666.31,0,4402.0,2,18,Low,TX,0
7725,7726,Individual,AutumnAwareness,Hybrid,1930.21,0,15944.0,3,6,Low,OH,1
7726,7727,Individual,YearEndPush,Online,1742.47,0,4986.0,4,5,Medium,TX,1
7727,7728,Individual,SummerSales,Online,1664.64,0,1880.0,2,11,Low,CA,0
7728,7729,Corporate,SpringGrowth,Online,2221.2,0,1728.0,0,15,Medium,NY,0
7729,7730,Individual,YearEndPush,Online,2107.67,1,1429.0,4,5,Low,GA,0
7730,7731,Individual,YearEndPush,Online,1966.33,0,1659.0,3,11,Low,IL,0
7731,7732,Individual,YearEndPush,In-Person,2966.31,1,13879.0,0,6,Medium,NC,1
7732,7733,Individual,WinterBoost,Online,2101.91,1,2502.0,2,1,High,CA,1
7733,7734,Corporate,SummerSales,Online,1254.6,0,14155.0,5,4,Very High,NC,1
7734,7735,Individual,WinterBoost,Online,1858.47,1,10511.0,1,5,Low,GA,1
7735,7736,Individual,WinterBoost,In-Person,4918.44,0,904.0,5,19,Medium,IL,0
7736,7737,Corporate,SummerSales,In-Person,5508.35,1,2609.0,1,6,Low,NC,0
7737,7738,Individual,AutumnAwareness,Online,2227.7,0,4447.0,1,10,Medium,FL,0
7738,7739,Individual,SpringGrowth,Hybrid,3528.31,0,10114.0,2,7,Medium,NY,1
7739,7740,Individual,SummerSales,Online,2060.34,1,10263.0,3,4,Medium,NC,1
7740,7741,Individual,SpringGrowth,In-Person,3410.02,1,12601.0,1,3,Low,GA,1
7741,7742,Individual,AutumnAwareness,Online,2311.0,1,9406.0,4,6,Low,FL,1
7742,7743,Corporate,SummerSales,Online,1578.35,1,6859.0,2,5,Medium,GA,1
7743,7744,Individual,YearEndPush,Online,1817.9,0,6030.0,0,4,Low,CA,1
7744,7745,Individual,SummerSales,Online,2248.49,0,1390.0,1,7,High,GA,0
7745,7746,Individual,AutumnAwareness,Online,2093.61,1,4404.0,4,17,Low,IL,0
7746,7747,Individual,WinterBoost,Online,1985.35,1,16047.0,1,5,Very High,OH,1
7747,7748,Corporate,SummerSales,Online,2141.29,0,2686.0,3,17,Medium,TX,0
7748,7749,Individual,YearEndPush,Online,1236.01,1,11115.0,6,3,Low,MI,1
7749,7750,Individual,SummerSales,In-Person,4681.52,1,3133.0,2,0,Very High,MI,1
7750,7751,Individual,WinterBoost,In-Person,3680.72,1,8169.0,2,7,High,FL,1
7751,7752,Individual,SummerSales,Online,2295.09,0,2650.0,5,12,High,MI,0
7752,7753,Individual,YearEndPush,Online,3063.85,0,1055.0,1,16,Medium,PA,0
7753,7754,Individual,AutumnAwareness,Online,2184.15,1,3253.0,3,0,Medium,MI,1
7754,7755,Individual,YearEndPush,Online,1940.85,0,10159.0,3,6,Low,FL,1
7755,7756,Corporate,AutumnAwareness,Online,2614.58,1,4709.0,1,4,High,FL,0
7756,7757,Individual,YearEndPush,Online,1646.41,0,679.0,0,17,High,GA,0
7757,7758,Corporate,SpringGrowth,Online,1812.49,1,14981.0,4,2,High,NC,1
7758,7759,Corporate,SummerSales,In-Person,5011.37,1,2037.0,4,6,High,IL,0
7759,7760,Individual,SummerSales,Hybrid,3539.08,0,2097.0,2,10,Low,FL,0
7760,7761,Individual,WinterBoost,In-Person,3056.97,0,1765.0,0,6,High,NC,0
7761,7762,Individual,SpringGrowth,Hybrid,3118.85,1,15630.0,1,5,Medium,OH,1
7762,7763,Individual,WinterBoost,In-Person,1485.62,1,14579.0,4,3,Medium,OH,1
7763,7764,Corporate,SummerSales,Online,2129.95,0,2230.0,3,5,Very High,FL,0
7764,7765,Individual,WinterBoost,Online,2120.43,1,12614.0,2,7,Medium,IL,1
7765,7766,Individual,AutumnAwareness,In-Person,4928.9,1,7853.0,3,4,Very High,MI,1
7766,7767,Individual,SpringGrowth,Online,1896.88,0,3840.0,1,14,High,MI,0
7767,7768,Individual,YearEndPush,Online,1708.25,0,11995.0,5,2,High,IL,1
7768,7769,Individual,AutumnAwareness,Online,2561.1,1,2600.0,5,18,High,GA,0
7769,7770,Corporate,YearEndPush,Online,1702.22,1,1742.0,1,13,Medium,FL,0
7770,7771,Individual,WinterBoost,Online,1864.26,0,4812.0,2,8,Low,PA,0
7771,7772,Corporate,SummerSales,In-Person,4793.76,0,11398.0,1,5,Medium,MI,1
7772,7773,Individual,AutumnAwareness,Online,1986.82,1,1597.0,4,2,Medium,OH,0
7773,7774,Individual,SpringGrowth,Online,2905.41,0,9764.0,1,2,Medium,OH,1
7774,7775,Individual,YearEndPush,Hybrid,2570.96,1,4702.0,2,17,Medium,NY,0
7775,7776,Individual,AutumnAwareness,Online,1682.13,0,3304.0,2,8,Low,NY,0
7776,7777,Individual,SummerSales,In-Person,2126.35,1,1646.0,5,7,Medium,MI,1
7777,7778,Corporate,SpringGrowth,In-Person,4188.44,1,721.0,1,3,Medium,IL,0
7778,7779,Corporate,SpringGrowth,Online,2030.32,1,3244.0,2,13,Low,IL,0
7779,7780,Individual,YearEndPush,In-Person,4604.18,1,9007.0,2,5,Very High,NY,1
7780,7781,Individual,AutumnAwareness,Online,2645.62,0,1816.0,2,6,Very High,GA,1
7781,7782,Individual,AutumnAwareness,In-Person,4370.92,0,10297.0,3,6,Very High,NY,1
7782,7783,Corporate,SpringGrowth,In-Person,2143.75,1,2051.0,1,12,Low,MI,0
7783,7784,Individual,WinterBoost,Hybrid,2872.62,1,10266.0,5,0,Low,TX,1
7784,7785,Corporate,SpringGrowth,In-Person,3958.23,1,2677.0,9,4,Medium,FL,1
7785,7786,Individual,SummerSales,Online,1472.04,1,13018.0,5,3,Low,PA,1
7786,7787,Individual,AutumnAwareness,In-Person,3354.94,0,1559.0,4,9,High,FL,0
7787,7788,Corporate,YearEndPush,Online,2050.36,1,392.0,3,2,High,TX,0
7788,7789,Individual,AutumnAwareness,Online,2513.1,0,754.0,2,4,Low,CA,0
7789,7790,Individual,SpringGrowth,In-Person,3956.13,1,3084.0,4,9,High,OH,0
7790,7791,Individual,SummerSales,Hybrid,3516.21,1,3943.0,3,9,Medium,NC,0
7791,7792,Individual,WinterBoost,Online,1587.58,1,4922.0,5,6,Very High,PA,1
7792,7793,Individual,AutumnAwareness,Hybrid,4564.52,0,2904.0,1,12,High,MI,0
7793,7794,Individual,SpringGrowth,In-Person,2932.47,0,2814.0,4,6,Medium,PA,0
7794,7795,Corporate,SpringGrowth,Online,2228.49,1,4094.0,3,0,High,GA,1
7795,7796,Individual,SpringGrowth,Online,2257.33,0,1721.0,3,9,High,NC,0
7796,7797,Corporate,SummerSales,In-Person,5487.01,0,12574.0,3,2,Medium,FL,1
7797,7798,Individual,SpringGrowth,Online,1626.24,0,10003.0,1,1,Medium,MI,1
7798,7799,Individual,SpringGrowth,In-Person,3725.55,1,12547.0,1,6,Very High,PA,1
7799,7800,Individual,SpringGrowth,In-Person,4998.4,0,2264.0,3,2,High,TX,1
7800,7801,Individual,AutumnAwareness,In-Person,4553.05,0,4114.0,5,10,Low,NY,0
7801,7802,Individual,SpringGrowth,Online,1908.9,0,3353.0,3,18,Low,IL,0
7802,7803,Non-Profit,SummerSales,Online,1687.4,1,2946.0,2,6,High,FL,0
7803,7804,Individual,AutumnAwareness,Online,1614.61,1,4980.0,2,3,Low,MI,0
7804,7805,Individual,SpringGrowth,Online,2348.8,1,9336.0,4,7,High,OH,1
7805,7806,Individual,WinterBoost,Hybrid,4056.95,0,4962.0,4,16,Low,GA,0
7806,7807,Corporate,SummerSales,Online,2420.6,0,7777.0,0,1,Medium,OH,1
7807,7808,Corporate,WinterBoost,Online,1862.46,1,3605.0,1,9,Low,CA,0
7808,7809,Individual,SummerSales,Hybrid,2630.42,1,12687.0,6,5,Medium,GA,1
7809,7810,Individual,WinterBoost,In-Person,5159.04,0,618.0,1,9,Very High,NY,0
7810,7811,Individual,SpringGrowth,Online,1687.65,0,12892.0,1,0,High,PA,1
7811,7812,Individual,WinterBoost,Online,2413.88,0,2785.0,3,2,Medium,NC,0
7812,7813,Individual,WinterBoost,Hybrid,2810.01,1,1935.0,6,5,Low,FL,1
7813,7814,Individual,SummerSales,Online,2541.82,1,4851.0,0,3,High,TX,1
7814,7815,Individual,SpringGrowth,In-Person,4448.4,1,127.0,7,15,High,OH,0
7815,7816,Individual,SummerSales,In-Person,4987.44,1,365.0,2,12,Medium,MI,0
7816,7817,Individual,SpringGrowth,In-Person,4582.89,1,14145.0,3,4,Medium,OH,1
7817,7818,Corporate,YearEndPush,Online,1587.75,0,1406.0,5,8,High,FL,0
7818,7819,Corporate,AutumnAwareness,Online,2871.33,1,4153.0,1,19,Low,PA,0
7819,7820,Individual,AutumnAwareness,In-Person,4322.66,0,12669.0,4,6,High,NC,1
7820,7821,Individual,SummerSales,Hybrid,2949.92,0,3554.0,3,16,High,MI,0
7821,7822,Individual,SpringGrowth,Hybrid,2047.48,1,4430.0,4,1,Very High,GA,1
7822,7823,Individual,WinterBoost,Online,2175.23,0,910.0,5,11,Medium,GA,0
